full_text
['fulltext']
"['yes', 'betul', 'pelatih', 'timnas', 'menangani', 'timnas', 'indonesia', 'dasar', 'cukup', 'sukses', 'asal', 'intervensi', 'sty', 'mh', 'jadi', 'pelatih', 'klub', 'mungkin', 'cocok', 'sebaliknya', 'jadi', 'patrick', 'klo', 'latih', 'klub', 'sukses']"
"['gw', 'lupa', 'kalo', 'tijjani', 'pemain', 'belanda', 'saking', 'banyaknya', 'pemain', 'keturunan', 'timnas', 'mana', 'mukanya', 'indonesia', 'bgt']"
"['kluivert', 'berharap', 'calvin', 'verdonk', 'main', 'lawan', 'irak']"
"['si', 'udh', 'tau', 'klo', 'timnas', 'indonesia', 'susah', 'juara', 'grup', 'bro', 'makan', 'nya', 'nazar', 'gini', 'gak', 'mungkin', 'kedengerannya', 'kejam', 'realistis']"
"['pelatih', 'timnas', 'indonesia', 'kluivert', 'mengaku', 'kecewa', 'timnya', 'menelan', 'kekalahan', 'pertandingan', 'putaran', 'keempat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'melawan', 'arab', 'saudi', 'antaranews', 'tgim', 'kbfm', 'radiokalimaya', 'radiosebayamudamalangraya', 'radioanakmuda', 'radiodewasamuda']"
"['gua', 'gak', 'peduli', 'siapa', 'main', 'penting', 'timnas', 'indonesia', 'menang', 'lolos', 'piala', 'dunia', 'aamiin']"
"['tren', 'positif', 'timnas', 'indonesia', 'sea', 'games']"
"['siaran', 'langsung', 'timnas', 'indonesia', 'vs', 'india', 'malam']"
"['jakarta', 'jeddah', 'optimisme', 'seputar', 'kans', 'timnas', 'indonesia', 'kalahin', 'arab', 'saudi']"
"['timnas', 'indonesia', 'tumbang', 'arab', 'saudi', 'paes', 'kecewa', 'hasilnya', 'sesuai', 'harapan']"
"['usai', 'kekalahan', 'timnas', 'indonesia', 'shin', 'taeyong', 'dipecat', 'ulsan', 'hd']"
"['silahkan', 'pahami', 'arti', 'prestasi', 'lalu', 'korelasikan', 'pencapain', 'coach', 'shin', 'timnas', 'indonesia']"
"['ratu', 'thisa', 'punya', 'pengalaman', 'ttng', 'sepal', 'bola', 'lu', 'tau', 'indonesia', 'bro', 'lu', 'baru', 'datang', 'perubahan', 'lu', 'sorot', 'banyak', 'lini', 'etah', 'masyrakat', 'pengamat', 'politik', 'pemerintah', 'bahkan', 'internal', 'pssi', 'sndri']"
"['jens', 'raven', 'usung', 'misi', 'khusus', 'sea', 'games', 'bantu', 'timnas', 'indonesia', 'pertahankan', 'emas']"
"['bayangin', 'sty', 'merangkap', 'jabatan', 'utk', 'indonesia', 'bukan', 'tim', 'kuat', 'asia', 'macem', 'jepang', 'korsel', 'aussie', 'klo', 'lo', 'ngikutin', 'timnas', 'zamannya', 'piala', 'tiger', 'sedih', 'liat', 'sosok', 'pelatih', 'udah', 'berbuat', 'bnyk', 'naikin', 'derajat', 'timnas', 'dbuang', 'sblm', 'tugasnya', 'rampung']"
"['jadwal', 'siaran', 'langsung', 'timnas', 'indonesia', 'vs', 'india', 'malam']"
"['timnas', 'indonesia', 'timnas', 'pusat', 'samasama', 'pinalti', 'bedanya', 'lolos', 'piala', 'dunia', 'indonesia', 'berjuang', 'darah', 'penghabisan']"
"['pdhal', 'sebelumnya', 'patrick', 'mengatakan', 'pertandingan', 'ibarat', 'final', 'awal', 'sy', 'sdh', 'intip', 'koq', 'timnya', 'beda', 'respons', 'utk', 'mengganti', 'pemain', 'terlalu', 'lama']"
"['update', 'ranking', 'fifa', 'timnas', 'indonesia', 'hari', 'resmi', 'disalip', 'malaysia', 'hingga', 'ditinggal', 'thailand', 'patrick', 'kluivert', 'merana']"
"['tag', 'wts', 'tiket', 'nonton', 'bareng', 'timnas', 'indonesia', 'irak', 'cgv', 'grand', 'indonesia', 'sabtu', 'minggu', 'cod', 'jakarta', 'jkt']"
"['peluang', 'timnas', 'indonesia', 'piala', 'dunia', 'netizen', 'menang', 'lawan', 'irak', 'harga', 'mati']"
"['entahlah', 'biarpun', 'timnas', 'indonesia', 'kalah', 'klok', 'sayuri', 'blunder', 'pagi', 'gini', 'tetap', 'ngopi', 'merefresh', 'pikiran', 'timnasday']"
"['berharap', 'menang', 'jepang', 'dianggap', 'gak', 'masuk', 'akal', 'berharap', 'menang', 'arab', 'saudi', 'gimana', 'tuh', 'menormalisasi', 'kekalahan', 'ngarep', 'masuk', 'piala', 'dunia', 'isi', 'kepala', 'si', 'paling', 'pemikir']"
"['iya', 'iya', 'gak', 'ngarep', 'menang', 'jepang', 'gak', 'ngarep', 'menang', 'arab', 'saudi', 'kalo', 'kekalahan', 'dinormalisasi', 'terus', 'ngapain', 'mimpi', 'indo', 'masuk', 'piala', 'dunia']"
"['meskipun', 'ramai', 'timnasday', 'pssi', 'klok', 'dara', 'cah', 'ayu', 'lihat', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'menjadi', 'harapan', 'presiden', 'langkah', 'strategis', 'menuju', 'indonesia', 'emas', 'melalui', 'anakanak', 'indonesia', 'lebih', 'sehat', 'cerdas']"
"['waktu', 'arab', 'kalah', 'indonesia', 'memang', 'pemain', 'nya', 'bapuk', 'ga', 'usah', 'mendewakan', 'timnas', 'tim', 'no', 'asean']"
"['tumbang', 'arab', 'saudi', 'ole', 'romeny', 'tegaskan', 'timnas', 'indonesia', 'siap', 'bangkit', 'lawan', 'irak']"
"['live', 'rcti', 'malam', 'hari', 'jadwal', 'siaran', 'langsung', 'timnas', 'indonesia', 'vs', 'irak', 'kualifikasi', 'piala', 'dunia', 'laga', 'hidup', 'mati']"
"['jadwal', 'siaran', 'langsung', 'timnas', 'indonesia', 'vs', 'india', 'jelang', 'sea', 'games', 'malam', 'jens', 'raven', 'siap', 'menggila']"
"['bung', 'jose', 'mourinho', 'layak', 'gantikan', 'posisi', 'pelatih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'gagal', 'loloskan', 'indonesia', 'piala', 'dunia', 'cukup', 'kekalahan', 'kekalahan', 'diberikan', 'patrick', 'kluivert']"
"['skema', 'timnas', 'langsung', 'lolos', 'pildun', 'indonesia', 'iraq', 'lebih', 'golnya', 'lebih', 'bagus', 'iraq', 'arab', 'saudi', 'grup', 'indonesia', 'poin', 'gd', 'arab', 'saudi', 'poin', 'gd', 'iraq', 'poin', 'gd', 'dah', 'gamau', 'tau', 'patrick', 'menang', 'lawan', 'iraq', 'gol', 'lebih']"
"['kegiatan', 'fasilitasi', 'nonton', 'bareng', 'sepak', 'bola', 'timnas', 'indonesia', 'melawan', 'arab', 'saudi', 'laga', 'pertama', 'grup', 'babak', 'keempat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'dinkominfopbg', 'dinkominfopurbalingga', 'purbalinggamedia']"
"['patrick', 'kluivert', 'jangan', 'tundukkan', 'kepala', 'timnas', 'indonesia']"
"['cdm', 'bayu', 'priawan', 'yakin', 'timnas', 'indonesia', 'asuhan', 'indra', 'sjafri', 'sanggup', 'pertahankan', 'emas', 'sea', 'games']"
"['me', 'to', 'paling', 'tangan', 'sty', 'timnas', 'indonesia', 'terlihat', 'lebih', 'sehat']"
"['kalian', 'mencaricari', 'alasan', 'penting', 'mana', 'pertandingan', 'dimainkan', 'terpenting', 'apa', 'ditampilkan', 'pemain', 'timnas', 'indonesia', 'sekali', 'melakukan', 'apaapa', 'pertandingan', 'bahkan', 'golgolnya', 'penalti']"
"['shin', 'taeyong', 'menjadi', 'satusatunya', 'pelatih', 'timnas', 'indonesia', 'pernah', 'kalah', 'kualifikasi', 'piala', 'dunia', 'melawan', 'arab', 'saudi', 'arab', 'saudi', 'indonesia', 'indonesia', 'arab', 'saudi', 'sty', 'pelatih', 'timnas', 'patrickkluivert', 'selengkapnya']"
"['kalah', 'bukan', 'akhir', 'justru', 'awal', 'evaluasi', 'jadi', 'lebih', 'baik', 'tetap', 'dukung', 'penuh', 'timnas', 'indonesia']"
"['jay', 'idzes', 'akhirnya', 'buka', 'suara', 'kekalahan', 'dramatis', 'timnas', 'indonesia', 'arab', 'saudi', 'skor', 'kualifikasi', 'piala', 'dunia', 'sang', 'kapten', 'garuda', 'mengungkap', 'kesalahan', 'fatal', 'jadi', 'titik', 'balik', 'kekalahan', 'indonesia', 'meski', 'unggul', 'lebih', 'dulu', 'fyp', 'football', 'football']"
"['kualifikasi', 'piala', 'dunia', 'irak', 'jadi', 'harapan', 'terakhir', 'timnas', 'indonesia']"
"['kualifikasi', 'piala', 'dunia', 'irak', 'jadi', 'harapan', 'terakhir', 'timnas', 'indonesia']"
"['lihatlah', 'orang', 'irak', 'meremehkan', 'tim', 'indonesia', 'bertanya', 'pemain', 'saudi', 'kamu', 'mengalahkan', 'tim', 'indonesia', 'lemah', 'susah', 'payah', 'jadi', 'apa', 'kamu', 'lakukan', 'melawan', 'tim', 'irak']"
"['wts', 'tiket', 'timnas', 'indonesia', 'vs', 'india', 'category', 'garuda', 'east', 'pake', 'garuda', 'id', 'tinggal', 'masuk']"
"['nyerang', 'pramono', 'anung', 'padahal', 'waktu', 'ganjar', 'tolak', 'timnas', 'sepak', 'bola', 'israel', 'main', 'indonesia', 'semua', 'menyerang', 'merujak', 'habishabisan', 'pak', 'ganjar']"
"['ngga', 'belom', 'tau', 'upgradenya', 'skuad', 'timnas', 'indonesia', 'pelatihnya']"
"['emang', 'kalau', 'timnas', 'oplosan', 'menang', 'berpengaruh', 'kesejahteraan', 'peningkatan', 'kualitas', 'hidup', 'seluruh', 'rakyat', 'indonesia']"
"['patrick', 'kluivert', 'timnas', 'indonesia', 'bangkit', 'menang', 'lawan', 'irak']"
"['membicarakan', 'peluang', 'skenario', 'timnas', 'indonesia', 'lolos', 'piala', 'dunia', 'melihat', 'starting', 'setup', 'game', 'play', 'lawan', 'saudi', 'semalam', 'semua', 'sedang', 'bergurau', 'masalahnya', 'bukan', 'lolos', 'pantas']"
"['berikut', 'daftar', 'penyebab', 'kekalahan', 'timnas', 'indonesia', 'versi', 'penonton', 'sepakbola', 'konten', 'kreator', 'mau', 'mendengarkan', 'membahas', 'sepakbola', 'populer', 'terlibat', 'diskusi', 'download', 'apps', 'melalui', 'website']"
"['jelas', 'alasannya', 'ga', 'pernah', 'kepilih', 'sty', 'lubang', 'timnaskeren', 'petrik', 'tau', 'bagaimana', 'indonesia', 'kalah', 'denga', 'taktiknya', 'asalanwkwkwk']"
"['keputusan', 'aneh', 'patrick', 'kluivert', 'laga', 'timnas', 'indonesia', 'vs', 'arab', 'saudi', 'thom', 'haye', 'malah', 'dicadangkan', 'timasindonesia', 'indonesia', 'arabsaudi', 'trending', 'jumat']"
"['bro', 'klo', 'beckham', 'jelek', 'pertandingan', 'semalam', 'udah', 'broemg', 'faktanya', 'hrsnya', 'tanyain', 'tu', 'pelatih', 'timnas', 'indonesia', 'ngasih', 'role', 'beckham', 'disitu', 'sesuai', 'kemauan', 'fans', 'persib', 'apa', 'enggak']"
"['hari', 'oktober', 'indonesia', 'mengalami', 'gempa', 'jayapura', 'aceh', 'potensi', 'tsunami', 'ekonomi', 'menteri', 'keuangan', 'prediksi', 'pertumbuhan', 'pasca', 'injeksi', 'likuiditas', 'rp', 'olahraga', 'timnas', 'indonesia', 'vs', 'arab', 'saudi', 'pukul', 'wib', 'rctigtv']"
"['wasit', 'ahmed', 'alali', 'bungkam', 'pssi', 'netizen', 'maaf', 'suudzon', 'timnasday', 'timnas', 'indonesia', 'timnasindonesia', 'wasit', 'arabsaudi']"
"['laga', 'hidupmati', 'timnas', 'indonesia', 'vs', 'irak', 'timnasindonesia', 'irakvsindonesia', 'garudafight', 'pialadunia', 'rcti', 'kualifikasipialadunia', 'dukungtimnas', 'jeddahbattle', 'lagapenentu']"
"['breaking', 'kemenangan', 'atas', 'laos', 'membuat', 'timnas', 'malaysia', 'kini', 'melampaui', 'poin', 'timnas', 'indonesia', 'rangking', 'fifa', 'rankings', 'after', 'match', 'points', 'after', 'match', 'rankings', 'after', 'match', 'points', 'after']"
"['pssi', 'resmi', 'menunjuk', 'patrick', 'kluivert', 'pelatih', 'timnas', 'indonesia', 'januari', 'kontrak', 'tahun', 'plus', 'opsi', 'perpanjangan', 'keputusan', 'diambil', 'komite', 'eksekutif', 'pssi', 'dipimpin', 'ketua', 'erick', 'thohir', 'berdasarkan', 'pengalaman', 'kualitas', 'kepemimpinannya']"
"['pengamat', 'malaysia', 'bongkar', 'satu', 'keputusan', 'patrick', 'kluivert', 'bikin', 'timnas', 'indonesia', 'kalah', 'arab', 'saudi', 'apa']"
"['pertandingan', 'arab', 'vs', 'indonesia', 'mungkin', 'sdh', 'dijual', 'entah', 'pssi', 'pelatih', 'mafia', 'bola']"
"['media', 'arab', 'saudi', 'kuliti', 'revolusi', 'taktik', 'patrick', 'kluivert', 'timnas', 'indonesia']"
"['kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'timnas', 'indonesia', 'segera', 'bangkit', 'fokus', 'melawan', 'irak', 'pukul', 'wb', 'dini', 'hari', 'indonrsia', 'meraih', 'kemenangan', 'menjaga', 'peluang', 'lolos', 'langsung', 'jalur', 'playoff']"
"['indonesia', 'menang', 'timnas', 'harap', 'cemas', 'match', 'terakhir', 'irak', 'vs', 'arab']"
"['timnas', 'indonesia', 'kalah', 'arab', 'saudi', 'laga', 'perdana', 'grup', 'ronde', 'kualifikasi', 'piala', 'dunia', 'kamis', 'dini', 'hari', 'wib', 'gol', 'indonesia', 'kevin', 'diks', 'penalti', 'menit', 'amp', 'gol', 'arab', 'saleh', 'alshamat', 'firas', 'alburaikan', 'penalti', 'amp', 'pertandingan', 'penuh']"
"['jelaskan', 'apa', 'terjadi', 'timnas', 'indonesia']"
"['perumpamaan', 'simple', 'ibarat', 'orang', 'chindo', 'bela', 'timnas', 'indonesia', 'ttp', 'gk', 'paham']"
"['sedikit', 'gw', 'lurusin', 'kebanyakan', 'pemain', 'prancis', 'emang', 'keturunan', 'afrika', 'lahir', 'besar', 'prancis', 'jadi', 'punya', 'hak', 'bela', 'timnasnya', 'ibaratnya', 'orang', 'chindo', 'indonesia', 'keturunan', 'chinese', 'trus', 'bela', 'timnas', 'indonesia', 'sah', 'kan']"
"['maarten', 'paes', 'jadi', 'pahlawan', 'laga', 'timnas', 'indonesia', 'vs', 'arab', 'saudi', 'penyelamatan', 'keren', 'bikin', 'skor', 'tetap', 'bersaing', 'meski', 'kalah', 'semangat', 'terus', 'paes', 'bintang', 'garuda', 'selalu', 'bikin', 'bangga', 'timnasindonesia', 'maartenpaes', 'garudabersatu']"
"['timnas', 'indonesia', 'pertandingan', 'cuma', 'peroleh', 'kemenangan', 'seri', 'kekalahan', 'termasuk', 'vs', 'saudi', 'ga', 'harapan', 'mau', 'menang', 'lawan', 'iraq']"
"['timnas', 'indonesia', 'dihajar', 'arab', 'saudi', 'shin', 'taeyong', 'resmi', 'dipecat']"
"['ibarat', 'orang', 'chindo', 'indonesia', 'bela', 'timnas', 'prancis', 'orang', 'keturunan', 'afrika', 'lahir', 'besar', 'prancis', 'didikan', 'ssb', 'prancis']"
