full_text
['fulltext']
"['yes', 'betul', 'latih', 'timnas', 'tangan', 'timnas', 'indonesia', 'dasar', 'cukup', 'sukses', 'asal', 'intervensi', 'sty', 'mh', 'jadi', 'latih', 'klub', 'mungkin', 'cocok', 'balik', 'jadi', 'patrick', 'klo', 'latih', 'klub', 'sukses']"
"['gw', 'lupa', 'kalo', 'tijjani', 'main', 'belanda', 'saking', 'banyak', 'main', 'turun', 'timnas', 'mana', 'muka', 'indonesia', 'bgt']"
"['kluivert', 'harap', 'calvin', 'verdonk', 'main', 'lawan', 'irak']"
"['si', 'udh', 'tau', 'klo', 'timnas', 'indonesia', 'susah', 'juara', 'grup', 'bro', 'makan', 'nya', 'nazar', 'gin', 'gak', 'mungkin', 'kedengerannya', 'kejam', 'realistis']"
"['latih', 'timnas', 'indonesia', 'kluivert', 'aku', 'kecewa', 'tim', 'tel', 'kalah', 'tanding', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'lawan', 'arab', 'saudi', 'antaranews', 'tgim', 'kbfm', 'radiokalimaya', 'radiosebayamudamalangraya', 'radioanakmuda', 'radiodewasamuda']"
"['gua', 'gak', 'peduli', 'siapa', 'main', 'penting', 'timnas', 'indonesia', 'menang', 'lolos', 'piala', 'dunia', 'aamiin']"
"['tren', 'positif', 'timnas', 'indonesia', 'sea', 'games']"
"['siar', 'langsung', 'timnas', 'indonesia', 'vs', 'india', 'malam']"
"['jakarta', 'jeddah', 'optimisme', 'putar', 'kans', 'timnas', 'indonesia', 'kalahin', 'arab', 'saudi']"
"['timnas', 'indonesia', 'tumbang', 'arab', 'saudi', 'paes', 'kecewa', 'hasil', 'sesuai', 'harap']"
"['usai', 'kalah', 'timnas', 'indonesia', 'shin', 'taeyong', 'pecat', 'ulsan', 'hd']"
"['silah', 'paham', 'arti', 'prestasi', 'lalu', 'korelasi', 'pencapain', 'coach', 'shin', 'timnas', 'indonesia']"
"['ratu', 'thisa', 'punya', 'alam', 'ttng', 'sepal', 'bola', 'lu', 'tau', 'indonesia', 'bro', 'lu', 'baru', 'datang', 'ubah', 'lu', 'sorot', 'banyak', 'lini', 'etah', 'masyrakat', 'amat', 'politik', 'perintah', 'bahkan', 'internal', 'pssi', 'sndri']"
"['jens', 'raven', 'usung', 'misi', 'khusus', 'sea', 'games', 'bantu', 'timnas', 'indonesia', 'tahan', 'emas']"
"['bayangin', 'sty', 'rangkap', 'jabat', 'utk', 'indonesia', 'bukan', 'tim', 'kuat', 'asia', 'macem', 'jepang', 'korsel', 'aussie', 'klo', 'lo', 'ngikutin', 'timnas', 'zaman', 'piala', 'tiger', 'sedih', 'liat', 'sosok', 'latih', 'udah', 'buat', 'bnyk', 'naikin', 'derajat', 'timnas', 'dbuang', 'sblm', 'tugas', 'rampung']"
"['jadwal', 'siar', 'langsung', 'timnas', 'indonesia', 'vs', 'india', 'malam']"
"['timnas', 'indonesia', 'timnas', 'pusat', 'samasama', 'pinalti', 'beda', 'lolos', 'piala', 'dunia', 'indonesia', 'juang', 'darah', 'habis']"
"['pdhal', 'belum', 'patrick', 'kata', 'tanding', 'ibarat', 'final', 'awal', 'sy', 'sdh', 'intip', 'koq', 'tim', 'beda', 'respons', 'utk', 'ganti', 'main', 'terlalu', 'lama']"
"['update', 'ranking', 'fifa', 'timnas', 'indonesia', 'hari', 'resmi', 'salip', 'malaysia', 'hingga', 'tinggal', 'thailand', 'patrick', 'kluivert', 'merana']"
"['tag', 'wts', 'tiket', 'nonton', 'bareng', 'timnas', 'indonesia', 'irak', 'cgv', 'grand', 'indonesia', 'sabtu', 'minggu', 'cod', 'jakarta', 'jkt']"
"['peluang', 'timnas', 'indonesia', 'piala', 'dunia', 'netizen', 'menang', 'lawan', 'irak', 'harga', 'mati']"
"['entah', 'biarpun', 'timnas', 'indonesia', 'kalah', 'klok', 'sayur', 'blunder', 'pagi', 'gin', 'tetap', 'ngopi', 'merefresh', 'pikir', 'timnasday']"
"['harap', 'menang', 'jepang', 'anggap', 'gak', 'masuk', 'akal', 'harap', 'menang', 'arab', 'saudi', 'gimana', 'tuh', 'normalisasi', 'kalah', 'ngarep', 'masuk', 'piala', 'dunia', 'isi', 'kepala', 'si', 'paling', 'pikir']"
"['iya', 'iya', 'gak', 'ngarep', 'menang', 'jepang', 'gak', 'ngarep', 'menang', 'arab', 'saudi', 'kalo', 'kalah', 'normalisasi', 'terus', 'ngapain', 'mimpi', 'indo', 'masuk', 'piala', 'dunia']"
"['meski', 'ramai', 'timnasday', 'pssi', 'klok', 'dara', 'cah', 'ayu', 'lihat', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'jadi', 'harap', 'presiden', 'langkah', 'strategis', 'tuju', 'indonesia', 'emas', 'lalu', 'anakanak', 'indonesia', 'lebih', 'sehat', 'cerdas']"
"['waktu', 'arab', 'kalah', 'indonesia', 'memang', 'main', 'nya', 'bapuk', 'ga', 'usah', 'dewa', 'timnas', 'tim', 'no', 'asean']"
"['tumbang', 'arab', 'saudi', 'ole', 'romeny', 'tegas', 'timnas', 'indonesia', 'siap', 'bangkit', 'lawan', 'irak']"
"['live', 'rcti', 'malam', 'hari', 'jadwal', 'siar', 'langsung', 'timnas', 'indonesia', 'vs', 'irak', 'kualifikasi', 'piala', 'dunia', 'laga', 'hidup', 'mati']"
"['jadwal', 'siar', 'langsung', 'timnas', 'indonesia', 'vs', 'india', 'jelang', 'sea', 'games', 'malam', 'jens', 'raven', 'siap', 'gila']"
"['bung', 'jose', 'mourinho', 'layak', 'ganti', 'posisi', 'latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'gagal', 'lolos', 'indonesia', 'piala', 'dunia', 'cukup', 'kalah', 'kalah', 'beri', 'patrick', 'kluivert']"
"['skema', 'timnas', 'langsung', 'lolos', 'pildun', 'indonesia', 'iraq', 'lebih', 'gol', 'lebih', 'bagus', 'iraq', 'arab', 'saudi', 'grup', 'indonesia', 'poin', 'gd', 'arab', 'saudi', 'poin', 'gd', 'iraq', 'poin', 'gd', 'dah', 'gamau', 'tau', 'patrick', 'menang', 'lawan', 'iraq', 'gol', 'lebih']"
"['giat', 'fasilitas', 'nonton', 'bareng', 'sepak', 'bola', 'timnas', 'indonesia', 'lawan', 'arab', 'saudi', 'laga', 'pertama', 'grup', 'babak', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'dinkominfopbg', 'dinkominfopurbalingga', 'purbalinggamedia']"
"['patrick', 'kluivert', 'jangan', 'tunduk', 'kepala', 'timnas', 'indonesia']"
"['cdm', 'bayu', 'priawan', 'yakin', 'timnas', 'indonesia', 'asuh', 'indra', 'sjafri', 'sanggup', 'tahan', 'emas', 'sea', 'games']"
"['me', 'to', 'paling', 'tangan', 'sty', 'timnas', 'indonesia', 'lihat', 'lebih', 'sehat']"
"['kalian', 'mencaricari', 'alas', 'penting', 'mana', 'tanding', 'main', 'penting', 'apa', 'tampil', 'main', 'timnas', 'indonesia', 'sekali', 'laku', 'apaapa', 'tanding', 'bahkan', 'golgolnya', 'penalti']"
"['shin', 'taeyong', 'jadi', 'satusatunya', 'latih', 'timnas', 'indonesia', 'pernah', 'kalah', 'kualifikasi', 'piala', 'dunia', 'lawan', 'arab', 'saudi', 'arab', 'saudi', 'indonesia', 'indonesia', 'arab', 'saudi', 'sty', 'latih', 'timnas', 'patrickkluivert', 'lengkap']"
"['kalah', 'bukan', 'akhir', 'justru', 'awal', 'evaluasi', 'jadi', 'lebih', 'baik', 'tetap', 'dukung', 'penuh', 'timnas', 'indonesia']"
"['jay', 'idzes', 'akhir', 'buka', 'suara', 'kalah', 'dramatis', 'timnas', 'indonesia', 'arab', 'saudi', 'skor', 'kualifikasi', 'piala', 'dunia', 'sang', 'kapten', 'garuda', 'ungkap', 'salah', 'fatal', 'jadi', 'titik', 'balik', 'kalah', 'indonesia', 'meski', 'unggul', 'lebih', 'dulu', 'fyp', 'football', 'football']"
"['kualifikasi', 'piala', 'dunia', 'irak', 'jadi', 'harap', 'akhir', 'timnas', 'indonesia']"
"['kualifikasi', 'piala', 'dunia', 'irak', 'jadi', 'harap', 'akhir', 'timnas', 'indonesia']"
"['lihat', 'orang', 'irak', 'remeh', 'tim', 'indonesia', 'tanya', 'main', 'saudi', 'kamu', 'kalah', 'tim', 'indonesia', 'lemah', 'susah', 'payah', 'jadi', 'apa', 'kamu', 'laku', 'lawan', 'tim', 'irak']"
"['wts', 'tiket', 'timnas', 'indonesia', 'vs', 'india', 'category', 'garuda', 'east', 'pake', 'garuda', 'id', 'tinggal', 'masuk']"
"['nyerang', 'pramono', 'anung', 'padahal', 'waktu', 'ganjar', 'tolak', 'timnas', 'sepak', 'bola', 'israel', 'main', 'indonesia', 'semua', 'serang', 'rujak', 'habishabisan', 'pak', 'ganjar']"
"['ngga', 'bom', 'tau', 'upgradenya', 'skuad', 'timnas', 'indonesia', 'latih']"
"['emang', 'kalau', 'timnas', 'oplos', 'menang', 'pengaruh', 'sejahtera', 'tingkat', 'kualitas', 'hidup', 'seluruh', 'rakyat', 'indonesia']"
"['patrick', 'kluivert', 'timnas', 'indonesia', 'bangkit', 'menang', 'lawan', 'irak']"
"['bicara', 'peluang', 'skenario', 'timnas', 'indonesia', 'lolos', 'piala', 'dunia', 'lihat', 'starting', 'setup', 'game', 'play', 'lawan', 'saudi', 'malam', 'semua', 'sedang', 'gurau', 'masalah', 'bukan', 'lolos', 'pantas']"
"['ikut', 'daftar', 'sebab', 'kalah', 'timnas', 'indonesia', 'versi', 'tonton', 'sepakbola', 'konten', 'kreator', 'mau', 'dengar', 'bahas', 'sepakbola', 'populer', 'libat', 'diskusi', 'download', 'apps', 'lalu', 'website']"
"['jelas', 'alas', 'ga', 'pernah', 'pilih', 'sty', 'lubang', 'timnaskeren', 'trik', 'tau', 'bagaimana', 'indonesia', 'kalah', 'denga', 'taktik', 'asalanwkwkwk']"
"['putus', 'aneh', 'patrick', 'kluivert', 'laga', 'timnas', 'indonesia', 'vs', 'arab', 'saudi', 'thom', 'haye', 'malah', 'cadang', 'timasindonesia', 'indonesia', 'arabsaudi', 'trending', 'jumat']"
"['bro', 'klo', 'beckham', 'jelek', 'tanding', 'malam', 'udah', 'broemg', 'fakta', 'hrsnya', 'tanyain', 'tu', 'latih', 'timnas', 'indonesia', 'ngasih', 'role', 'beckham', 'situ', 'sesuai', 'mau', 'fans', 'persib', 'apa', 'enggak']"
"['hari', 'oktober', 'indonesia', 'alami', 'gempa', 'jayapura', 'aceh', 'potensi', 'tsunami', 'ekonomi', 'menteri', 'uang', 'prediksi', 'tumbuh', 'pasca', 'injeksi', 'likuiditas', 'rp', 'olahraga', 'timnas', 'indonesia', 'vs', 'arab', 'saudi', 'pukul', 'wib', 'rctigtv']"
"['wasit', 'ahmed', 'alali', 'bungkam', 'pssi', 'netizen', 'maaf', 'suudzon', 'timnasday', 'timnas', 'indonesia', 'timnasindonesia', 'wasit', 'arabsaudi']"
"['laga', 'hidupmati', 'timnas', 'indonesia', 'vs', 'irak', 'timnasindonesia', 'irakvsindonesia', 'garudafight', 'pialadunia', 'rcti', 'kualifikasipialadunia', 'dukungtimnas', 'jeddahbattle', 'lagapenentu']"
"['breaking', 'menang', 'atas', 'laos', 'buat', 'timnas', 'malaysia', 'kini', 'lampau', 'poin', 'timnas', 'indonesia', 'rangking', 'fifa', 'rankings', 'after', 'match', 'points', 'after', 'match', 'rankings', 'after', 'match', 'points', 'after']"
"['pssi', 'resmi', 'tunjuk', 'patrick', 'kluivert', 'latih', 'timnas', 'indonesia', 'januari', 'kontrak', 'tahun', 'plus', 'opsi', 'panjang', 'putus', 'ambil', 'komite', 'eksekutif', 'pssi', 'pimpin', 'ketua', 'erick', 'thohir', 'dasar', 'alam', 'kualitas', 'pimpin']"
"['amat', 'malaysia', 'bongkar', 'satu', 'putus', 'patrick', 'kluivert', 'bikin', 'timnas', 'indonesia', 'kalah', 'arab', 'saudi', 'apa']"
"['tanding', 'arab', 'vs', 'indonesia', 'mungkin', 'sdh', 'jual', 'entah', 'pssi', 'latih', 'mafia', 'bola']"
"['media', 'arab', 'saudi', 'kulit', 'revolusi', 'taktik', 'patrick', 'kluivert', 'timnas', 'indonesia']"
"['kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'timnas', 'indonesia', 'segera', 'bangkit', 'fokus', 'lawan', 'irak', 'pukul', 'wb', 'dini', 'hari', 'indonrsia', 'raih', 'menang', 'jaga', 'peluang', 'lolos', 'langsung', 'jalur', 'playoff']"
"['indonesia', 'menang', 'timnas', 'harap', 'cemas', 'match', 'akhir', 'irak', 'vs', 'arab']"
