full_text
['fulltext']
"['yes', 'betul', 'sebagai', 'pelatih', 'timnas', 'menangani', 'timnas', 'indonesia', 'dari', 'hal', 'hal', 'dasar', 'cukup', 'sukses', 'asal', 'tidak', 'ada', 'intervensi', 'sty', 'mh', 'jadi', 'pelatih', 'klub', 'mungkin', 'tidak', 'cocok', 'begitu', 'sebaliknya', 'bisa', 'jadi', 'patrick', 'klo', 'latih', 'klub', 'bisa', 'sukses', 'juga']"
"['gw', 'lupa', 'kalo', 'tijjani', 'pemain', 'belanda', 'saking', 'banyaknya', 'pemain', 'keturunan', 'di', 'timnas', 'mana', 'dia', 'mukanya', 'indonesia', 'bgt']"
"['kluivert', 'berharap', 'calvin', 'verdonk', 'main', 'lawan', 'irak']"
"['si', 'ini', 'udh', 'tau', 'klo', 'timnas', 'indonesia', 'susah', 'buat', 'juara', 'grup', 'bro', 'makan', 'nya', 'dia', 'nazar', 'gini', 'karena', 'gak', 'mungkin', 'kedengerannya', 'kejam', 'tapi', 'realistis']"
"['pelatih', 'timnas', 'indonesia', 'kluivert', 'mengaku', 'kecewa', 'setelah', 'timnya', 'menelan', 'kekalahan', 'dalam', 'pertandingan', 'putaran', 'keempat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'melawan', 'arab', 'saudi', 'antaranews', 'tgim', 'kbfm', 'radiokalimaya', 'radiosebayamudamalangraya', 'radioanakmuda', 'radiodewasamuda']"
"['gua', 'gak', 'peduli', 'siapa', 'yang', 'main', 'yang', 'penting', 'timnas', 'indonesia', 'menang', 'dan', 'lolos', 'ke', 'piala', 'dunia', 'aamiin']"
"['tren', 'positif', 'timnas', 'indonesia', 'u', 'di', 'sea', 'games']"
"['siaran', 'langsung', 'timnas', 'indonesia', 'u', 'vs', 'india', 'u', 'malam', 'ini']"
"['dari', 'jakarta', 'ke', 'jeddah', 'optimisme', 'seputar', 'kans', 'timnas', 'indonesia', 'buat', 'kembali', 'kalahin', 'arab', 'saudi']"
