"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1976117884406595783","Thu Oct 09 23:58:06 +0000 2025","0","@KangManto123 Yes betul Sebagai pelatih timnas menangani timnas indonesia dari hal hal dasar cukup sukses Asal Tidak ada intervensi sty mh .. Jadi pelatih klub mungkin tidak cocok begitu sebaliknya bisa jadi patrick klo latih klub bisa sukses juga","1976437044114317382","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1976437044114317382","1233694501299900418",
"1976402187753488563","Thu Oct 09 23:50:11 +0000 2025","17","@idextratime Gw lupa kalo tijjani pemain belanda ‍️ saking banyaknya pemain keturunan di timnas mana dia mukanya indonesia bgt","1976435054034419715","","idextratime","in","","0","2","0","https://x.com/undefined/status/1976435054034419715","1928786262313545728",
"1976432488500355336","Thu Oct 09 23:40:00 +0000 2025","0","Kluivert berharap Calvin Verdonk main lawan Irak https://t.co/LBhkCaBtbw","1976432488500355336","","","in","","0","0","0","https://x.com/undefined/status/1976432488500355336","121640063",
"1976328360788893870","Thu Oct 09 23:36:29 +0000 2025","17","@idextratime Si @lifequid1 ini udh tau klo Timnas Indonesia Susah buat Juara Grup bro makan nya dia nazar gini karena gak mungkin kedengerannya kejam tapi realistis ","1976431603170803970","","idextratime","in","","0","0","0","https://x.com/undefined/status/1976431603170803970","1611595631306629120",
"1976431293530505368","Thu Oct 09 23:35:15 +0000 2025","0","Pelatih timnas Indonesia Kluivert mengaku kecewa setelah timnya menelan kekalahan 2-3 dalam pertandingan putaran keempat Kualifikasi Piala Dunia 2026 zona Asia melawan Arab Saudi (ANTARANEWS) #TGIM #KBFM #RadioKalimaya #RadioSebayaMudaMalangRaya #RadioAnakMuda #RadioDewasaMuda https://t.co/XlUM2dQeos","1976431293530505368","https://pbs.twimg.com/media/G22xx81b0AAveJc.png","","in","","0","0","0","https://x.com/undefined/status/1976431293530505368","1914885191933550593",
"1976412000856179104","Thu Oct 09 23:35:07 +0000 2025","1","@youthmvmnt_ Gua gak peduli siapa yang main. Yang penting timnas Indonesia menang dan lolos ke piala dunia. Aamiin","1976431259246326060","","youthmvmnt_","in","","0","1","0","https://x.com/undefined/status/1976431259246326060","1181173813880348673",
"1976431098289848396","Thu Oct 09 23:34:28 +0000 2025","0","Tren Positif Timnas Indonesia U-22 di SEA Games https://t.co/amm6d5rAcs","1976431098289848396","","","in","","0","0","0","https://x.com/undefined/status/1976431098289848396","1426591205089898503",
"1976430427138359772","Thu Oct 09 23:31:48 +0000 2025","0","Siaran Langsung Timnas Indonesia U-22 Vs India U-22 Malam Ini https://t.co/JgMbnhubEL","1976430427138359772","","","in","","0","0","0","https://x.com/undefined/status/1976430427138359772","1426591205089898503",
"1976429972647707063","Thu Oct 09 23:30:00 +0000 2025","1","Dari Jakarta ke Jeddah: Optimisme Seputar Kans Timnas Indonesia buat Kembali Kalahin Arab Saudi https://t.co/f7q87OOdSz https://t.co/bMGdpyBrJ8","1976429972647707063","https://pbs.twimg.com/media/G2urPDNaoAIINcp.jpg","","in","","0","0","0","https://x.com/undefined/status/1976429972647707063","1747464702492626944",
"1976429609135853888","Thu Oct 09 23:28:33 +0000 2025","1","Timnas Indonesia Tumbang Dari Arab Saudi Paes Kecewa: Hasilnya Tidak Sesuai Harapan https://t.co/EjLvufz9aw","1976429609135853888","","","in","","0","0","0","https://x.com/undefined/status/1976429609135853888","85537477",
"1976428324617703830","Thu Oct 09 23:23:27 +0000 2025","1","Usai Kekalahan Timnas Indonesia Shin Tae-yong Juga Dipecat Ulsan HD https://t.co/G228O0k6mc","1976428324617703830","","","in","","0","0","0","https://x.com/undefined/status/1976428324617703830","1769017497125339136",
"1976200123115028788","Thu Oct 09 23:21:23 +0000 2025","0","@acilhae7 @iswarafadly @unmagnetism silahkan pahami arti prestasi lalu korelasikan dengan pencapain coach shin dengan timnas indonesia ","1976427802741411928","","acilhae7","in","","0","0","0","https://x.com/undefined/status/1976427802741411928","1472877259656556546",
"1975998332519755902","Thu Oct 09 23:19:47 +0000 2025","0","@Wadezig7000 @utdfocusid Ratu thisa boleh lah dia juga Punya pengalaman ttng sepal bola tapi yg lu juga tau ini Indonesia bro lu baru datang dengan 1 perubahan lu pasti akan di sorot Dari banyak lini etah itu Dari masyrakat pengamat politik Dan pemerintah dan bahkan Dari internal PSSI sndri","1976427400943767913","","Wadezig7000","in","","0","0","0","https://x.com/undefined/status/1976427400943767913","1816739820833755136",
"1976426197530574903","Thu Oct 09 23:15:00 +0000 2025","1","Jens Raven Usung Misi Khusus di SEA Games 2025: Bantu Timnas Indonesia Pertahankan Emas https://t.co/tZH7HuFI0F","1976426197530574903","","","in","","0","0","0","https://x.com/undefined/status/1976426197530574903","132078023",
"1976230356362698761","Thu Oct 09 23:13:28 +0000 2025","1","@AbiLowo29644407 @padiwig @utdfocusid Bayangin sty merangkap jabatan utk u23 juga ini indonesia lho bukan tim kuat asia macem jepang korsel aussie dll. Klo lo ngikutin timnas dari zamannya piala tiger pasti sedih liat sosok pelatih yg udah berbuat bnyk naikin derajat timnas dbuang gitu aja sblm tugasnya rampung","1976425812363706791","","AbiLowo29644407","in","","0","2","0","https://x.com/undefined/status/1976425812363706791","62292952",
"1976423774322033023","Thu Oct 09 23:05:22 +0000 2025","1","Jadwal Siaran Langsung Timnas Indonesia U-23 Vs India Malam Ini https://t.co/wYiCVwLxLQ","1976423774322033023","","","in","","0","0","0","https://x.com/undefined/status/1976423774322033023","132078023",
"1976402187753488563","Thu Oct 09 22:57:16 +0000 2025","2","@idextratime Timnas Indonesia dan Timnas Pusat sama-sama dua pinalti Bedanya mereka sudah pasti lolos piala dunia sedangkan indonesia harus berjuang sampai darah penghabisan ","1976421736087421392","","idextratime","in","","0","1","0","https://x.com/undefined/status/1976421736087421392","2884329733",
"1976421224017428698","Thu Oct 09 22:55:14 +0000 2025","0","Pdhal sebelumnya Patrick mengatakan bahwa pertandingan ini ibarat final ... Dari awal sy juga sdh intip2 koq timnya beda ... Respons utk mengganti pemain juga terlalu lama ... https://t.co/jPLTvrvpvB","1976421224017428698","","","in","","0","0","0","https://x.com/undefined/status/1976421224017428698","1611257704357703681",
"1976420922090467479","Thu Oct 09 22:54:02 +0000 2025","0","Update Ranking FIFA Timnas Indonesia Hari Ini: Resmi Disalip Malaysia hingga Ditinggal Thailand Patrick Kluivert Merana! https://t.co/fbYfv7Z1BS","1976420922090467479","","","in","","0","0","0","https://x.com/undefined/status/1976420922090467479","47274731",
"1976420182223618413","Thu Oct 09 22:51:06 +0000 2025","0","tag wts tiket nonton bareng timnas indonesia irak cgv grand indonesia sabtu minggu cod jakarta jkt","1976420184710848802","","moooonbulan","in","","0","0","0","https://x.com/undefined/status/1976420184710848802","1428797375624089603",
"1976419840635306429","Thu Oct 09 22:49:44 +0000 2025","1","Peluang Timnas Indonesia ke Piala Dunia 2026 Masih Ada Netizen: Menang Lawan Irak Harga Mati! https://t.co/Y1ZRppllU4","1976419840635306429","","","in","","0","0","0","https://x.com/undefined/status/1976419840635306429","47274731",
"1976419516906340740","Thu Oct 09 22:48:27 +0000 2025","0","Entahlah biarpun timnas indonesia kalah Klok dan Sayuri blunder pagi gini tetap ngopi untuk merefresh pikiran https://t.co/X5PYm9968B | #TimnasDay","1976419516906340740","","","in","","0","0","0","https://x.com/undefined/status/1976419516906340740","792201690665541632",
"1932418188358402092","Thu Oct 09 22:45:48 +0000 2025","0","@uzy__ @idextratime Berharap menang dari Jepang dianggap gak masuk akal. Berharap menang dari Arab Saudi gimana tuh? Menormalisasi kekalahan tapi ngarep masuk piala dunia itu kah isi kepala si paling pemikir? https://t.co/JI38DZFe2I","1976418849424867581","","uzy__","in","","0","0","0","https://x.com/undefined/status/1976418849424867581","2335942801",
"1932418188358402092","Thu Oct 09 22:42:39 +0000 2025","0","@lnysss2 @idextratime Iya iya. Gak boleh ngarep menang dari Jepang. Gak bisa juga ngarep menang dari Arab Saudi kah? Kalo kekalahan dinormalisasi terus ngapain mimpi Indo masuk di Piala Dunia? https://t.co/JI38DZFe2I","1976418054893617641","","lnysss2","in","","0","0","0","https://x.com/undefined/status/1976418054893617641","2335942801",
"1976416642948268228","Thu Oct 09 22:37:02 +0000 2025","0","Meskipun ramai #TimnasDay tentang PSSI Klok dan Dara Cah Ayu mari lihat tentang Program Makan Bergizi Gratis (MBG) yang menjadi harapan dari Presiden @prabowo sebagai langkah strategis menuju Indonesia emas 2045 melalui anak-anak Indonesia yang lebih sehat dan cerdas. https://t.co/ga0jjWssS3","1976416642948268228","https://pbs.twimg.com/media/G22kdSIaAAoi6eG.jpg","","in","","0","0","0","https://x.com/undefined/status/1976416642948268228","583869780",
"1976120434597724355","Thu Oct 09 22:31:37 +0000 2025","0","@ARSIPAJA Waktu arab kalah sama Indonesia memang pemain nya lagi bapuk Ga usah mendewakan timnas seolah tim no 1 Asean","1976415278314750112","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1976415278314750112","1716646812386549760",
"1976415111687569842","Thu Oct 09 22:30:57 +0000 2025","1","Tumbang dari Arab Saudi Ole Romeny Tegaskan Timnas Indonesia Siap Bangkit Lawan Irak https://t.co/4u5XQngfc4","1976415111687569842","","","in","","0","0","0","https://x.com/undefined/status/1976415111687569842","47274731",
"1976414843965247865","Thu Oct 09 22:29:53 +0000 2025","2","Live di RCTI Malam Hari! Ini Jadwal Siaran Langsung Timnas Indonesia vs Irak di Kualifikasi Piala Dunia 2026: Laga Hidup Mati! https://t.co/ebicpa1jXJ","1976414843965247865","","","in","","0","1","0","https://x.com/undefined/status/1976414843965247865","47274731",
"1976413567135125962","Thu Oct 09 22:24:49 +0000 2025","1","Jadwal Siaran Langsung Timnas Indonesia U-22 vs India U-22 Jelang SEA Games 2025 Malam Ini: Jens Raven Siap Menggila! https://t.co/ijSaOT5bar","1976413567135125962","","","in","","0","0","0","https://x.com/undefined/status/1976413567135125962","47274731",
"1976411903007334680","Thu Oct 09 22:18:12 +0000 2025","0","Bung Jose Mourinho layak gantikan posisi Pelatih Timnas Indonesia Jika Patrick Kluivert Gagal loloskan Indonesia Ke Piala Dunia 2026. Sudah cukup kekalahan demi kekalahan yg diberikan oleh Patrick Kluivert.","1976411903007334680","","","in","","0","0","0","https://x.com/undefined/status/1976411903007334680","130414415",
"1976410350221455402","Thu Oct 09 22:12:02 +0000 2025","0","SKEMA TIMNAS LANGSUNG LOLOS PILDUN : Indonesia 2-0 Iraq (atau bisa lebih golnya lebih bagus) Iraq 1-0 Arab Saudi Grup : 1. Indonesia 3 poin GD +1 2. Arab Saudi 3 poin GD 0 3. Iraq 3 poin GD -1 DAH GAMAU TAU PATRICK HARUS MENANG LAWAN IRAQ 2 GOL ATAU LEBIH!","1976410350221455402","","","in","","0","0","0","https://x.com/undefined/status/1976410350221455402","1770784357789163520",
"1976410039863980068","Thu Oct 09 22:10:48 +0000 2025","0","Kegiatan fasilitasi nonton bareng sepak bola Timnas Indonesia melawan Arab Saudi pada laga pertama grup B babak keempat Kualifikasi Piala Dunia 2026 Zona Asia. @dinkominfopbg #dinkominfopbg #dinkominfopurbalingga #purbalinggamedia https://t.co/g546F9yBoE","1976410039863980068","https://pbs.twimg.com/media/G22ec0CaAAECWDl.jpg","","in","","0","0","0","https://x.com/undefined/status/1976410039863980068","1909810381121634309",
"1976408757958857018","Thu Oct 09 22:05:42 +0000 2025","2","Patrick Kluivert: Jangan Tundukkan Kepala Timnas Indonesia! https://t.co/IzhFiocTwL","1976408757958857018","","","in","","0","0","0","https://x.com/undefined/status/1976408757958857018","135783107",
"1976408199000727879","Thu Oct 09 22:03:29 +0000 2025","0","CdM Bayu Priawan Yakin Timnas Indonesia U-23 Asuhan Indra Sjafri Sanggup Pertahankan Emas di SEA Games 2025 https://t.co/ynDpo29KdM","1976408199000727879","","","in","","0","0","0","https://x.com/undefined/status/1976408199000727879","47274731",
"1976251826795421708","Thu Oct 09 21:53:27 +0000 2025","0","@unmagnetism Meeeee tooooo! Paling tidak di tangan STY timnas Indonesia terlihat lebih sehat'","1976405676617499081","","unmagnetism","in","","0","0","0","https://x.com/undefined/status/1976405676617499081","2547780962",
"1975988162187902994","Thu Oct 09 21:16:15 +0000 2025","0","@mokhamadantoni @afcasiancup Kalian hanya mencari-cari alasan saja . Tidak penting di mana pertandingan dimainkan yang terpenting adalah apa yang ditampilkan oleh para pemain. Selain itu timnas Indonesia sama sekali tidak melakukan apa-apa dalam pertandingan bahkan gol-golnya pun hanya dari penalti.","1976396311726522431","","mokhamadantoni","in","","0","2","0","https://x.com/undefined/status/1976396311726522431","1188567195137269765",
"1976389410922037368","Thu Oct 09 20:48:49 +0000 2025","0","Shin Tae-yong menjadi satu-satunya pelatih Timnas Indonesia yang TIDAK pernah KALAH di Kualifikasi Piala Dunia 2026 melawan Arab Saudi. Arab Saudi 1 1 Indonesia Indonesia 2 0 Arab Saudi #sty #pelatih #timnas #patrickkluivert Selengkapnya: https://t.co/y75XjyM3NZ https://t.co/xyVOvKZCmf","1976389410922037368","https://pbs.twimg.com/media/G22LsFHbkAALNbn.jpg","","in","","0","0","0","https://x.com/undefined/status/1976389410922037368","1961896090099458049",
"1976385827396837394","Thu Oct 09 20:34:35 +0000 2025","0","Kalah bukan akhir justru awal untuk evaluasi dan jadi lebih baik. Tetap dukung penuh Timnas Indonesia","1976385827396837394","","","in","","0","0","0","https://x.com/undefined/status/1976385827396837394","1097863243136036864",
"1976379486070505738","Thu Oct 09 20:09:23 +0000 2025","0","Jay Idzes akhirnya buka suara setelah kekalahan dramatis Timnas Indonesia dari Arab saudi dengan skor 2-3 di Kualifikasi Piala Dunia 2026.sang kapten garuda mengungkap kesalahan fatal yang jadi titik balik kekalahan Indonesia meski unggul lebih dulu #fyp #football #Football https://t.co/sOOOHzQzLm","1976379486070505738","https://pbs.twimg.com/amplify_video_thumb/1976379153936154624/img/CpOdIHrqLpqzbDmR.jpg","","in","","0","0","0","https://x.com/undefined/status/1976379486070505738","1958564583742099456",
"1976377098152677401","Thu Oct 09 19:59:54 +0000 2025","0","Kualifikasi Piala Dunia 2026 Irak Jadi Harapan Terakhir Timnas Indonesia! https://t.co/5uxnQybCx8 https://t.co/TUMTImegJ2","1976377098152677401","https://pbs.twimg.com/media/G22AeIWaAAAsxWT.jpg","","in","","0","0","0","https://x.com/undefined/status/1976377098152677401","81147122",
"1976376891088175340","Thu Oct 09 19:59:04 +0000 2025","0","Kualifikasi Piala Dunia 2026 Irak Jadi Harapan Terakhir Timnas Indonesia! https://t.co/5uxnQybCx8 https://t.co/1TCHkrejnC","1976376891088175340","https://pbs.twimg.com/media/G22AMrOaQAAvppx.jpg","","in","","0","0","0","https://x.com/undefined/status/1976376891088175340","81147122",
"1976367712915058949","Thu Oct 09 19:22:36 +0000 2025","0","@PSSI Lihatlah orang Irak ini yang meremehkan tim Indonesia dan bertanya kepada pemain Saudi Kamu tidak akan bisa mengalahkan tim Indonesia yang lemah kecuali dengan susah payah. Jadi apa yang akan kamu lakukan melawan tim Irak? https://t.co/QKH1wTWxWz","1976367712915058949","https://pbs.twimg.com/amplify_video_thumb/1976367564629368832/img/7SisHCtBdiRYROGI.jpg","PSSI","in","","0","0","0","https://x.com/undefined/status/1976367712915058949","1593212351230185474",
"1976365788824207850","Thu Oct 09 19:14:57 +0000 2025","1","Wts tiket timnas Indonesia vs India Category Garuda east tidak pake Garuda id tinggal masuk. 085782123321 https://t.co/lnHIcqHxEN","1976365788824207850","https://pbs.twimg.com/media/G212NbwbEAAYPy7.jpg","","in","","0","0","0","https://x.com/undefined/status/1976365788824207850","1662562514952155136",
"1976365745060839462","Thu Oct 09 19:14:47 +0000 2025","5","Kok nggak ada yg nyerang Pramono Anung ? Padahal waktu Ganjar tolak Timnas sepak bola Israel main di Indonesia semua menyerang dan merujak habis-habisan pak Ganjar.","1976365745060839462","","","in","","1","2","4","https://x.com/undefined/status/1976365745060839462","938664737369341952",
"1976365606061678883","Thu Oct 09 19:14:14 +0000 2025","0","ngga belom tau aja upgradenya skuad timnas indonesia tapi tidak dengan pelatihnya","1976365606061678883","","","in","","0","0","0","https://x.com/undefined/status/1976365606061678883","291682125",
"1976355747245269450","Thu Oct 09 18:47:42 +0000 2025","0","@idextratime Emang kalau timnas oplosan menang berpengaruh pada kesejahteraan dan peningkatan kualitas hidup seluruh rakyat Indonesia?","1976358929748865445","","idextratime","in","","0","0","0","https://x.com/undefined/status/1976358929748865445","1710989204807987200",
"1976358871091511417","Thu Oct 09 18:47:28 +0000 2025","1","Patrick Kluivert: Timnas Indonesia Harus Bangkit dan Menang Lawan Irak! https://t.co/NHGyvwFD2i","1976358871091511417","","","in","","0","0","0","https://x.com/undefined/status/1976358871091511417","546123555",
"1976356874921595349","Thu Oct 09 18:39:32 +0000 2025","0","Membicarakan peluang dan skenario Timnas Indonesia lolos ke piala dunia? Setelah melihat Starting Setup dan Game play lawan saudi semalam. Anda semua sedang bergurau? Masalahnya bukan lolos atau tidak tapi pantas atau tidak!","1976356874921595349","","","in","","0","0","0","https://x.com/undefined/status/1976356874921595349","1577131850954264577",
"1976332797842424320","Thu Oct 09 18:33:21 +0000 2025","2","Berikut 7 daftar penyebab kekalahan Timnas Indonesia versi saya sebagai penonton sepakbola dan juga konten kreator. Jika mau mendengarkan saya membahas sepakbola populer dan ingin terlibat diskusi bisa download Apps @StadeoID atau melalui website https://t.co/M6lQA5IduR https://t.co/jInLyIifks","1976355320080597181","https://pbs.twimg.com/media/G21ssJnaAAgA-6E.jpg","R_Perkasa","in","","0","1","0","https://x.com/undefined/status/1976355320080597181","365900433",
"1976007715228090379","Thu Oct 09 18:26:52 +0000 2025","1","@MasMasBiassaa Sudah jelas alasannya kenapa dia ga pernah kepilih oleh STY.... lubang TimNas....keren buat petrik tau bagaimana buat Indonesia kalah denga taktiknya yg asal2an...wkwkwk","1976353685824528860","","MasMasBiassaa","in","","0","0","0","https://x.com/undefined/status/1976353685824528860","62769845",
"1976352486291309017","Thu Oct 09 18:22:06 +0000 2025","0","Keputusan Aneh Patrick Kluivert di Laga Timnas Indonesia vs Arab Saudi: Mengapa Thom Haye Malah Dicadangkan? #timasindonesia #indonesia #arabsaudi #trending #jumat https://t.co/w9o46p6il1","1976352486291309017","https://pbs.twimg.com/media/G21qAatbUAA1iV3.jpg","","in","","0","0","0","https://x.com/undefined/status/1976352486291309017","1891229819800780800",
"1976165936416817341","Thu Oct 09 18:14:39 +0000 2025","1","@rafiiriyanto @idextratime Bro klo Beckham jelek di pertandingan semalam ya udah bro...emg faktanya gitu. Hrsnya tanyain tu pelatih timnas Indonesia yg ngasih role Beckham disitu sesuai kemauan fans Persib apa enggak?","1976350611127026047","","rafiiriyanto","in","","0","0","0","https://x.com/undefined/status/1976350611127026047","1157292220480815106",
"1976348084901949586","Thu Oct 09 18:06:48 +0000 2025","0","@s_romzan Hari ini 9 Oktober 2025 Indonesia mengalami dua gempa: M3.4 di Jayapura dan M5.5 di Aceh tanpa potensi tsunami. Ekonomi: Menteri Keuangan prediksi pertumbuhan 6% pasca injeksi likuiditas Rp200 T. Olahraga: Timnas Indonesia vs Arab Saudi pukul 00:15 WIB di RCTI/GTV.","1976348635408552385","","s_romzan","in","","0","0","0","https://x.com/undefined/status/1976348635408552385","1720665183188922368",
"1976342687973552592","Thu Oct 09 17:43:10 +0000 2025","0","Wasit Ahmed Al-Ali 'Bungkam' PSSI Netizen: Maaf Kami Sudah Suudzon https://t.co/14LY3RZYmV #TimnasDay #Timnas #indonesia #timnasindonesia #wasit #arabsaudi","1976342687973552592","","","in","","0","0","0","https://x.com/undefined/status/1976342687973552592","1842627908797616128",
"1976340672191004809","Thu Oct 09 17:35:09 +0000 2025","1","Laga Hidup-Mati Timnas Indonesia vs Irak! https://t.co/4CJvSunjnm #TimnasIndonesia #IrakvsIndonesia #GarudaFight #PialaDunia2026 #RCTI #KualifikasiPialaDunia #DukungTimnas #JeddahBattle #LagaPenentu","1976340672191004809","","","in","","0","0","0","https://x.com/undefined/status/1976340672191004809","1826300465493192704",
"1976340063824097648","Thu Oct 09 17:32:44 +0000 2025","1041"," BREAKING : Kemenangan atas Laos membuat timnas Malaysia kini melampaui poin timnas Indonesia di rangking FIFA. Rankings after match 🇮🇩 119 🇸🇦 58 (⬆️ 1) Points after match 🇮🇩 1151.26 (- 6.68) 🇸🇦 1427.33 (+ 6.68) Rankings after match 🇱🇦 186 (⬇️ 1) 🇲🇾 119 (⬆️ 3) Points after","1976340063824097648","","","in","","7","69","32","https://x.com/undefined/status/1976340063824097648","1222927522033094656",
"1976082791885643801","Thu Oct 09 17:28:56 +0000 2025","0","@jakesvarna @CNNIndonesia PSSI secara resmi menunjuk Patrick Kluivert sebagai pelatih Timnas Indonesia pada Januari 2025 dengan kontrak 2 tahun plus opsi perpanjangan. Keputusan ini diambil oleh komite eksekutif PSSI dipimpin Ketua Erick Thohir berdasarkan pengalaman dan kualitas kepemimpinannya. Tidak","1976339106050576517","","jakesvarna","in","","0","0","0","https://x.com/undefined/status/1976339106050576517","1720665183188922368",
"1976337945696338335","Thu Oct 09 17:24:19 +0000 2025","2","Pengamat Malaysia Bongkar Satu Keputusan Patrick Kluivert yang Bikin Timnas Indonesia Kalah dari Arab Saudi Apa Itu? https://t.co/hBB0bgEdcv","1976337945696338335","","","in","","0","0","0","https://x.com/undefined/status/1976337945696338335","85537477",
"1976280914889146432","Thu Oct 09 17:21:32 +0000 2025","7","@fanesania @idextratime Pertandingan Arab vs Indonesia mungkin sdh dijual. Entah oleh PSSI Pelatih atau Mafia Bola.","1976337244635136307","","fanesania","in","","0","0","1","https://x.com/undefined/status/1976337244635136307","3222107060",
"1976336858599641489","Thu Oct 09 17:20:00 +0000 2025","1","Media Arab Saudi 'Kuliti' Revolusi Taktik Patrick Kluivert di Timnas Indonesia! https://t.co/Euyti8HhQZ https://t.co/Hcf9BgBBPO","1976336858599641489","https://pbs.twimg.com/media/G2ucT1DasAAoB5S.jpg","","in","","0","0","0","https://x.com/undefined/status/1976336858599641489","1747464702492626944",
"1976336496862113970","Thu Oct 09 17:18:34 +0000 2025","0","Kualifikasi Piala Dunia 2026 Zona Asia. Timnas Indonesia segera bangkit dan fokus melawan Irak. Pada (12/10/ 2025) pukul 02.30 WB dini hari. Indonrsia harus meraih kemenangan untuk menjaga peluang lolos langsung atau jalur play-off. https://t.co/hhk7koXxtg","1976336496862113970","https://pbs.twimg.com/media/G21bkJOaAAAX_bB.jpg","","in","","0","0","0","https://x.com/undefined/status/1976336496862113970","4852392089",
"1976335932661039530","Thu Oct 09 17:16:19 +0000 2025","1","Indonesia menang 3-0 dan timnas harap2 cemas di match terakhir irak vs arab","1976335932661039530","","","in","","0","0","0","https://x.com/undefined/status/1976335932661039530","883284256901939201",
"1976321199698477555","Thu Oct 09 17:12:06 +0000 2025","0","@NAplugi @idextratime Timnas Indonesia kalah 2-3 dari Arab Saudi di laga perdana Grup B ronde ke-4 Kualifikasi Piala Dunia 2026 Kamis (9/10/2025) dini hari WIB. Gol Indonesia: Kevin Diks (penalti menit 11 &amp; 88). Gol Arab: Saleh Al-Shamat (17) Firas Al-Buraikan (penalti 36 &amp; 62). Pertandingan penuh","1976334872865378470","","NAplugi","in","","0","1","0","https://x.com/undefined/status/1976334872865378470","1720665183188922368",
"1976321199698477555","Thu Oct 09 17:10:26 +0000 2025","0","@idextratime @grok tolong jelaskan apa yang terjadi dengan TIMNAS INDONESIA","1976334453908951202","","idextratime","in","","0","1","0","https://x.com/undefined/status/1976334453908951202","1145548734861758464",
"1975906371808989293","Thu Oct 09 17:10:08 +0000 2025","0","@_abdur_R Perumpamaan simple ibarat orang chindo bela timnas Indonesia. Ya tapi mereka ttp aja gk paham wkwk","1976334377790615903","","_abdur_R","in","","0","0","0","https://x.com/undefined/status/1976334377790615903","2341674084",
"1975896813799698746","Thu Oct 09 17:07:28 +0000 2025","0","@irsyadkhairan_ @FaktaSepakbola Sedikit gw lurusin ya kebanyakan pemain Prancis emang keturunan Afrika ya tapi mereka lahir dan besar di Prancis jadi punya hak dong bela timnasnya. Ibaratnya orang chindo di Indonesia keturunan Chinese trus bela timnas Indonesia ya sah2 aja kan","1976333704021852270","","irsyadkhairan_","in","","0","0","0","https://x.com/undefined/status/1976333704021852270","2341674084",
"1976333317927756257","Thu Oct 09 17:05:56 +0000 2025","0","Maarten Paes jadi pahlawan di laga Timnas Indonesia vs Arab Saudi! Dengan 7 penyelamatan keren dia bikin skor tetap bersaing meski kalah 2-3. Semangat terus Paes bintang Garuda yang selalu bikin bangga! 🇮🇩 #TimnasIndonesia #MaartenPaes #GarudaBersatu https://t.co/OsvmgC2dbH","1976333317927756257","https://pbs.twimg.com/media/G21YpvSakAAySRL.jpg","","in","","0","0","0","https://x.com/undefined/status/1976333317927756257","1370244098834141188",
"1976159576522457335","Thu Oct 09 17:05:42 +0000 2025","0","@GOAL_ID Di Timnas Indonesia dari 7 pertandingan cuma peroleh 3 kemenangan 1 seri dan 3 kekalahan termasuk vs Saudi. Ga ada harapan mau menang lawan Iraq.","1976333258666483932","","itadoriyudi_","in","","0","0","0","https://x.com/undefined/status/1976333258666483932","1538362153433894913",
"1976332985835323625","Thu Oct 09 17:04:36 +0000 2025","1","Timnas Indonesia Dihajar Arab Saudi Shin Tae-yong Resmi Dipecat https://t.co/OKd81daVCc","1976332985835323625","","","in","","0","0","0","https://x.com/undefined/status/1976332985835323625","95141299",
"1975896813799698746","Thu Oct 09 17:04:34 +0000 2025","0","@Userword_ @FaktaSepakbola Ibarat orang chindo di Indonesia bela timnas ya kayak Prancis ini orang keturunan Afrika lahir dan besar di Prancis dan mereka juga didikan SSB di Prancis","1976332977530618098","","Userword_","in","","0","0","0","https://x.com/undefined/status/1976332977530618098","2341674084",
"1976332797842424320","Thu Oct 09 17:03:52 +0000 2025","2","[OPINI] Penyebab Timnas Indonesia kalah lawan Arab Saudi Sebuah Utas Setelah menonton pertandingan Timnas Indonesia vs Arab Saudi yang menguras perasaan berikut beberapa poin dari apa yang saya lihat dari pertandingan kemarin Untuk Timnas Indonesia ⬇️","1976332797842424320","","","in","","0","1","4","https://x.com/undefined/status/1976332797842424320","365900433",
"1975896813799698746","Thu Oct 09 17:03:03 +0000 2025","0","@gilagocekbola @FaktaSepakbola Ibarat orang keturunan Chinese bela Indonesia lahir dan besar di Indonesia. Sama juga kayak Prancis banyak keturunan Afrika dan mereka dari kecil di Prancis dididik di SSB Prancis dan bela timnas Prancis. Paham kan?","1976332594498371991","","gilagocekbola","in","","0","0","0","https://x.com/undefined/status/1976332594498371991","2341674084",
"1975896813799698746","Thu Oct 09 17:01:23 +0000 2025","0","@imonkrima87 @FaktaSepakbola Ibarat orang chindo di Indonesia bela timnas. Paham kan? Prancis bukan naturalisasi mereka dari kecil dan besar disana","1976332172308119720","","imonkrima87","in","","0","0","0","https://x.com/undefined/status/1976332172308119720","2341674084",
"1976332120189497516","Thu Oct 09 17:01:10 +0000 2025","1","Jay Idzes Minta Maaf Belum Bisa Bahagiakan Fans Timnas Indonesia https://t.co/aw2pDBsDlq","1976332120189497516","","","in","","0","0","0","https://x.com/undefined/status/1976332120189497516","135783107",
"1976332048110583872","Thu Oct 09 17:00:53 +0000 2025","0"," Kita hanya mendukung versi Timnas Indonesia yang kita suka Ada benernya gweh suka timnas indo yang main total football jadi besok lawan irak harus menang pake total football sesuai yang dijanjikan itu yah gamau liat haramball ","1976332048110583872","","","in","","0","0","0","https://x.com/undefined/status/1976332048110583872","1589285085466935296",
