conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1976233202298782104,Thu Oct 09 10:54:44 +0000 2025,0,@kamar_agung beckham tuh kemarin gk tau kenapa kurang bagus dan gw selalu bilang bahwa di timnas beckham tuh kurang kalau jadi starter dia cocoknya jadi supersub setelah kita udah menang dan butuh tenaga tambahan moga pas ngelawan irak dia di cadangin dulu,1976239902196195754,,kamar_agung,in,,0,1,0,https://x.com/undefined/status/1976239902196195754,1640885936535011328,
1976009736576528893,Thu Oct 09 10:54:41 +0000 2025,2,@idextratime 10 wasit mana yg bakal ngasih 2 penalti timnas dan 1 kartu merah lawan tuan rumah arab?,1976239892905721936,,idextratime,in,,0,1,0,https://x.com/undefined/status/1976239892905721936,201609171,
1976239885372752349,Thu Oct 09 10:54:40 +0000 2025,2,justin hubner meminta maaf atas posting-an yang bikin gaduh. hubner mau jaga keharmonisan di timnas indonesia fokus laga selanjutnya lawan irak! https://t.co/eb5yqvvy8x,1976239885372752349,,,in,,0,2,0,https://x.com/undefined/status/1976239885372752349,69183155,
1976238495900500380,Thu Oct 09 10:54:39 +0000 2025,3,@roebanie dikirain timnas mereka kali yang tanding ehhh,1976239882994651477,,Roebanie,in,,0,2,0,https://x.com/undefined/status/1976239882994651477,947632364003368961,
1976210356075888755,Thu Oct 09 10:54:39 +0000 2025,0,@idextratime tapi #mereka bilang pssi salah mecat orang ,1976239881488826575,,idextratime,in,,0,0,0,https://x.com/undefined/status/1976239881488826575,818440483760324610,
1976234713955303859,Thu Oct 09 10:54:36 +0000 2025,0,@rakas452 @suryogum pemain timnas raintuk ngomong saru,1976239868813639874,,rakas452,in,,0,0,0,https://x.com/undefined/status/1976239868813639874,1122885352622968834,
1976080667474788681,Thu Oct 09 10:54:32 +0000 2025,4,@_bangfu selama pssi masih di pegang orang-orang politik selama itu juga timnas ga akan oernah maju.,1976239854012043266,,_BangFu,in,,0,1,0,https://x.com/undefined/status/1976239854012043266,1231391921316102144,
1976239778409673193,Thu Oct 09 10:54:14 +0000 2025,0,kurang darah apalagi sihh tim ini hah?? dari round 1 ampe sekarang dramanya bnyk bngt dari segi pemain pelatih federasi julitan hatters pundit. liat muka pemain satu dehh usaha 2 tahun mereka kudu ancur krn plan egois begini?? minimal tanggung jawab pssi &amp; coach!!!,1976239778409673193,,,in,,0,0,0,https://x.com/undefined/status/1976239778409673193,1226814126199951360,
1976006671597175089,Thu Oct 09 10:54:14 +0000 2025,0,@aldyfiqri hahahaha cuma bisa nuduh penyembah et sama pssi padahal cuma analisis pribadi doang,1976239776874606957,,aldyfiqri,in,,0,0,0,https://x.com/undefined/status/1976239776874606957,1247563241988841473,
1976026928852394341,Thu Oct 09 10:54:09 +0000 2025,0,@66_furu @gilberthsun ga juga.. hanya wasitnya tegas soal pelanggaran termasuk handballs.. yg busuk ya pelatih timnas dilihat dari susunan pemain sama strateginya..,1976239758549410199,,66_furu,in,,0,1,0,https://x.com/undefined/status/1976239758549410199,3048905960,
1976218161063264337,Thu Oct 09 10:54:06 +0000 2025,14,@sundastruggle padahal mah nyak anteup weh mereka ngabaceo sakumaha oge aslina da teu paduli si opatan goreng maen di timnas nu penting pas di encib kudu alus ,1976239743215231435,,sundastruggle,in,,0,2,0,https://x.com/undefined/status/1976239743215231435,387208623,
1976216316148351453,Thu Oct 09 10:54:01 +0000 2025,0,@abde_tweet @faktasepakbola @transfermarkt dia jago di timnas tp di klub enggak. sama kayak mancini juara liga inggris giliran ngelatih saudi jelek.,1976239724764463406,,abde_tweet,in,,0,1,0,https://x.com/undefined/status/1976239724764463406,1691356566719791104,
1976239715625075138,Thu Oct 09 10:53:59 +0000 2025,0,timnas kalah. istri nyerah. aku pasrah. https://t.co/uofcsx95bn,1976239715625075138,https://pbs.twimg.com/media/G20DiNVaMAAUwrW.jpg,,in,,0,3,5,https://x.com/undefined/status/1976239715625075138,305455693,
1976200440460214621,Thu Oct 09 10:53:58 +0000 2025,1,@mamatalkatiri alasa saya ga suka timnas bukan karna timnasnya tapi karna fansnya gw sebut mereka fans karna sesuatu bukan murni dukung tim sebagai tim nasional ,1976239709786603677,,MamatAlkatiri,in,,0,1,1,https://x.com/undefined/status/1976239709786603677,2830421372,
1976061003772408161,Thu Oct 09 10:53:52 +0000 2025,0,@bagoesaporla16 @faktasepakbola sama bro dari antusias tiap timnas main karena gaya permainannya sangat menarik walaupun gelar juara sering kali lepas tp itu sudah cukup menghibur. eh tahu2 diganti sama pelatih sampah. gaya bermain yg dl hilang sudah tak berbekas.,1976239685161844896,,Bagoesaporla16,in,,0,1,0,https://x.com/undefined/status/1976239685161844896,1861959640793464832,
1976217304359895515,Thu Oct 09 10:53:52 +0000 2025,0,@unmagnetism kembali ke indonesia coach selamatkan timnas,1976239684637393030,,unmagnetism,in,,0,1,0,https://x.com/undefined/status/1976239684637393030,1909759453,
1976239682146144484,Thu Oct 09 10:53:51 +0000 2025,0,bjorn bentar lagi jadi topskor kedua timnas filipina sepanjang masa nih kayanya.,1976239682146144484,,,in,,0,2,0,https://x.com/undefined/status/1976239682146144484,66542749,
1976213122856968460,Thu Oct 09 10:53:40 +0000 2025,0,@faktasepakbola berarti isu yg beredar di timnas indo bisa jadi benar,1976239633357996100,,FaktaSepakbola,in,,0,2,0,https://x.com/undefined/status/1976239633357996100,1392042942,
1976239586503426528,Thu Oct 09 10:53:28 +0000 2025,0,respect 100% ke bung binder analisa timnas jujur . ini beneran pundit selain bung harpa dan mas tio. kalau botak satu lagi gausa di dengerin lagi . https://t.co/hli0wfa5df,1976239586503426528,https://pbs.twimg.com/media/G20DbigasAEPnAV.jpg,,in,,0,1,0,https://x.com/undefined/status/1976239586503426528,1607455429470351360,
1976006308571807932,Thu Oct 09 10:53:05 +0000 2025,0,@novaldidn dikasih masuk timnas pemain lu beban doang kntl,1976239488004391061,,novaldidn,in,,0,2,0,https://x.com/undefined/status/1976239488004391061,460788826,
1976239463383855441,Thu Oct 09 10:52:59 +0000 2025,0,harusnya seharian ini ceria kalo ga dibuat badmood sama timnas,1976239463383855441,,,in,,0,0,0,https://x.com/undefined/status/1976239463383855441,1747591801169645568,
1976216316148351453,Thu Oct 09 10:52:56 +0000 2025,5,@syahwillianna_ @faktasepakbola @transfermarkt pelatih mah cocok-cocokan herve out dari saudi diganti mancini kurang apa mancini coy? mancini out diganti herve lagi krn cocoknya sm herve. sty udh cocok sm timnas di ulsan pemainnya ga sesuai dia. skrg pk di semua tempat dia bapuk. fyi ulsan pemainnya ampir pindah smua.,1976239448972197965,,syahwillianna_,in,,0,2,1,https://x.com/undefined/status/1976239448972197965,1691356566719791104,
